Inntekt/Utgift	Kategori L1	Kategori L2	Kategori L3	Kategori L4	Enhet	Kapitel	Postnr	Linje	Beløp
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Tiltak for bedrede levekår mv.	Tilskudd til sosiale tjenester og sosial inkludering	Tilskudd til sosiale tjenester og sosial inkludering	621	21	Spesielle driftsutgifter	-107440000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Tiltak for bedrede levekår mv.	Tilskudd til sosiale tjenester og sosial inkludering	Tilskudd til sosiale tjenester og sosial inkludering	621	63	Sosiale tjenester og tiltak for vanskeligstilte, kan overføres	-184605000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Tiltak for bedrede levekår mv.	Tilskudd til sosiale tjenester og sosial inkludering	Tilskudd til sosiale tjenester og sosial inkludering	621	70	Frivillig arbeid, kan overføres	-112345000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Tiltak for bedrede levekår mv.	Tilskudd til sosiale tjenester og sosial inkludering	Tilskudd til sosiale tjenester og sosial inkludering	621	74	Tilskudd til pensjonistenes organisasjoner mv.	-16490000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmarked	Arbeidsmarkedstiltak	Arbeidsmarkedstiltak	634	1	Driftsutgifter	-703815000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmarked	Arbeidsmarkedstiltak	Arbeidsmarkedstiltak	634	21	Forsøk med tilrettelagt videregående opplæring, kan overføres	-51900000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmarked	Arbeidsmarkedstiltak	Arbeidsmarkedstiltak	634	76	Tiltak for arbeidssøkere, kan overføres	-8384615000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmarked	Arbeidsmarkedstiltak	Arbeidsmarkedstiltak	634	77	Varig tilrettelagt arbeid, kan overføres	-2222085000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmarked	Arbeidsmarkedstiltak	Arbeidsmarkedstiltak	634	78	Tilskudd til arbeids- og utdanningsreiser	-114170000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmarked	Arbeidsmarkedstiltak	Arbeidsmarkedstiltak	634	79	Funksjonsassistanse i arbeidslivet, kan overføres	-142005000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmarked	Arbeidsmarkedstiltak	Ventelønn	635	1	Driftsutgifter, overslagsbevilgning	-100000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmiljø og sikkerhet	Arbeidstilsynet	Arbeidstilsynet	640	1	Driftsutgifter	-901670000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmiljø og sikkerhet	Arbeidstilsynet	Arbeidstilsynet	640	21	Spesielle driftsutgifter, regionale verneombud	-19110000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmiljø og sikkerhet	Arbeidstilsynet	Statens arbeidsmiljøinstitutt	643	50	Statstilskudd	-180040000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmiljø og sikkerhet	Arbeidstilsynet	Pionerdykkere i Nordsjøen	646	72	Tilskudd, kan overføres	-1250000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmiljø og sikkerhet	Arbeidstilsynet	Arbeidsretten, Riksmekleren mv.	648	1	Driftsutgifter	-27400000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmiljø og sikkerhet	Arbeidstilsynet	Arbeidsretten, Riksmekleren mv.	648	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 1	-590000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Arbeidsmiljø og sikkerhet	Arbeidstilsynet	Arbeidsretten, Riksmekleren mv.	648	70	Tilskudd til faglig utvikling	-2210000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Kontantytelser	Krigspensjon	Krigspensjon	660	70	Tilskudd, militære, overslagsbevilgning	-19000000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Kontantytelser	Krigspensjon	Krigspensjon	660	71	Tilskudd, sivile, overslagsbevilgning	-65000000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Kontantytelser	Krigspensjon	Pensjonsordningen for arbeidstakere til sjøs	664	70	Tilskudd	-18400000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Kontantytelser	Krigspensjon	Pensjonstrygden for fiskere	665	70	Tilskudd	-4400000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Kontantytelser	Krigspensjon	Avtalefestet pensjon (AFP)	666	70	Tilskudd, overslagsbevilgning	-4340000000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Kontantytelser	Krigspensjon	Supplerende stønad	667	70	Tilskudd til personer over 67 år med kort botid, overslagsbevilgning	-420000000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Kontantytelser	Krigspensjon	Supplerende stønad	667	71	Tilskudd til uføre flyktninger med kort botid, overslagsbevilgning	-260000000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Integrerings- og mangfoldsdirektoratet	670	1	Driftsutgifter	-392400000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Integrerings- og mangfoldsdirektoratet	670	21	Spesielle driftsutgifter, kan overføres	-30000000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Bosetting av flyktninger og tiltak for innvandrere	671	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-51140000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Bosetting av flyktninger og tiltak for innvandrere	671	60	Integreringstilskudd, kan overføres	-22865771000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Bosetting av flyktninger og tiltak for innvandrere	671	61	Særskilt tilskudd ved bosetting av enslige mindreårige flyktninger, overslagsbevilgning	-2166297000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Bosetting av flyktninger og tiltak for innvandrere	671	62	Kommunale integreringstiltak	-337587000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Bosetting av flyktninger og tiltak for innvandrere	671	70	Bosettingsordningen og integreringstilskudd, oppfølging	-2746000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Bosetting av flyktninger og tiltak for innvandrere	671	71	Tilskudd til integreringsarbeid i regi av sivilsamfunn og frivillige organisasjoner	-230524000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Bosetting av flyktninger og tiltak for innvandrere	671	72	Kvalifiseringsordninger for tolker	-22330000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Bosetting av flyktninger og tiltak for innvandrere	671	73	Tilskudd	-20650000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Opplæring i norsk og samfunnskunnskap for voksne innvandrere	672	21	Spesielle driftsutgifter, kan overføres	-88920000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Opplæring i norsk og samfunnskunnskap for voksne innvandrere	672	22	Prøver i norsk og samfunnskunnskap for voksne innvandrere	-55105000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Opplæring i norsk og samfunnskunnskap for voksne innvandrere	672	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-16165000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Opplæring i norsk og samfunnskunnskap for voksne innvandrere	672	60	Tilskudd til opplæring i norsk og samfunnskunnskap for voksne innvandrere	-2023430000
Utgift	Fastland	Arbeids- og inkluderingsdepartementet	Integrering og mangfold	Integrerings- og mangfoldsdirektoratet	Opplæring i norsk og samfunnskunnskap for voksne innvandrere	672	61	Kompetansekartlegging i mottak før bosetting	-1585000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet	700	1	Driftsutgifter	-323186000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Digitalisering i helse- og omsorgstjenesten	701	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 70	-322597000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Digitalisering i helse- og omsorgstjenesten	701	60	Tilskudd til helseteknologi i kommunal helse- og omsorgstjeneste	-71211000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Digitalisering i helse- og omsorgstjenesten	701	70	Norsk Helsenett SF	-73447000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Digitalisering i helse- og omsorgstjenesten	701	73	Tilskudd til digitalisering i kommunal helse- og omsorgstjeneste, kan overføres	-44544000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Beredskap	702	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 70	-37173000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Beredskap	702	70	Tilskudd, kan nyttes under post 21	-4811000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Beredskap	702	72	Kompensasjon til legemiddelgrossister	-87994000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Internasjonalt samarbeid	703	21	Spesielle driftsutgifter, kan overføres	-13262000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Internasjonalt samarbeid	703	71	Internasjonale organisasjoner	-262417000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Internasjonalt samarbeid	703	72	Tilskudd til Verdens helseorganisasjon (WHO)	-23138000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Norsk helsearkiv	704	1	Driftsutgifter	-75603000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Norsk helsearkiv	704	21	Spesielle driftsutgifter, kan overføres	-9359000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgsdepartementet mv.	Helse- og omsorgsdepartementet	Pasient- og brukerombud	709	1	Driftsutgifter	-89340000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Vaksiner mv.	710	21	Spesielle driftsutgifter, kan overføres	-298753000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Vaksiner mv.	710	22	Salgs- og beredskapsprodukter m.m., kan overføres	-138551000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Vaksiner mv.	710	23	Vaksinasjonsprogram for voksne og risikogrupper, kan overføres	-111819000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Bioteknologirådet	712	1	Driftsutgifter	-14387000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Folkehelse	714	21	Spesielle driftsutgifter, kan overføres	-137697000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Folkehelse	714	22	Gebyrfinansierte ordninger	-47118000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Folkehelse	714	60	Kommunale tiltak, kan overføres	-124871000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Folkehelse	714	70	Rusmiddeltiltak mv., kan overføres	-201772000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Folkehelse	714	74	Skolefrukt mv., kan overføres	-20613000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Folkehelse	714	79	Andre tilskudd, kan overføres, kan nyttes under post 21	-81327000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Legemiddeltiltak	717	21	Spesielle driftsutgifter, kan overføres	-10916000
Utgift	Fastland	Helse- og omsorgsdepartementet	Folkehelse mv.	Vaksiner mv.	Legemiddeltiltak	717	70	Tilskudd	-73794000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	21	Spesielle driftsutgifter, kan overføres	-20161000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	70	Særskilte tilskudd, kan overføres, kan nyttes under postene 72, 73, 74 og 75	-2439997000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	71	Resultatbasert finansiering	-671631000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	72	Basisbevilgning Helse Sør-Øst RHF	-88215193000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	73	Basisbevilgning Helse Vest RHF	-31097884000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	74	Basisbevilgning Helse Midt-Norge RHF	-22965665000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	75	Basisbevilgning Helse Nord RHF	-19508851000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	76	Innsatsstyrt finansiering, overslagsbevilgning	-32080562000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	77	Laboratorie- og radiologiske undersøkelser, overslagsbevilgning	-4462863000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	78	Forskning og nasjonale kompetansetjenester	-1551334000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	80	Kompensasjon for merverdiavgift, overslagsbevilgning	-10630589000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	82	Investeringslån, kan overføres	-6420200000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	83	Byggelånsrenter, overslagsbevilgning	-1874000000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Regionale helseforetak	732	86	Driftskreditter	-6468000000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Habilitering og rehabilitering	733	21	Spesielle driftsutgifter, kan nyttes under post 79	-3967000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Habilitering og rehabilitering	733	70	Behandlingsreiser til utlandet	-120190000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Habilitering og rehabilitering	733	79	Andre tilskudd, kan nyttes under post 21	-5847000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Særskilte tilskudd til psykisk helse og rustiltak	734	1	Driftsutgifter	-106580000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Særskilte tilskudd til psykisk helse og rustiltak	734	21	Spesielle driftsutgifter	-16504000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Særskilte tilskudd til psykisk helse og rustiltak	734	70	Hjemhenting ved alvorlig psykisk lidelse mv.	-3453000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Særskilte tilskudd til psykisk helse og rustiltak	734	71	Tvungen omsorg for psykisk utviklingshemmede	-531559000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Særskilte tilskudd til psykisk helse og rustiltak	734	72	Utviklingsområder innen psykisk helsevern og rus	-15132000
Utgift	Fastland	Helse- og omsorgsdepartementet	Spesialisthelsetjenester	Regionale helseforetak	Historiske pensjonskostnader	737	70	Tilskudd, overslagsbevilgning	-115000000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Helsedirektoratet	740	1	Driftsutgifter	-1591294000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Helsedirektoratet	740	21	Spesielle driftsutgifter, kan overføres	-125037000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Norsk pasientskadeerstatning	741	1	Driftsutgifter	-258613000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Norsk pasientskadeerstatning	741	70	Advokatutgifter	-56314000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Norsk pasientskadeerstatning	741	71	Særskilte tilskudd	-35909000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Nasjonalt klageorgan for helsetjenesten	742	1	Driftsutgifter	-196439000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Nasjonalt klageorgan for helsetjenesten	742	21	Spesielle driftsutgifter, kan overføres	-17196000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Folkehelseinstituttet	745	1	Driftsutgifter	-1604933000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Folkehelseinstituttet	745	21	Spesielle driftsutgifter, kan overføres	-182219000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Folkehelseinstituttet	745	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-15525000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Direktoratet for medisinske produkter	746	1	Driftsutgifter	-447778000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Direktoratet for medisinske produkter	746	21	Spesielle driftsutgifter, kan overføres	-48678000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Direktoratet for strålevern og atomsikkerhet	747	1	Driftsutgifter	-204085000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Direktoratet for strålevern og atomsikkerhet	747	21	Spesielle driftsutgifter, kan overføres	-15326000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Direktoratet for strålevern og atomsikkerhet	747	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-5591000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Statens helsetilsyn	748	1	Driftsutgifter	-188825000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Statens helsetilsyn	748	21	Spesielle driftsutgifter, kan overføres	-11000000
Utgift	Fastland	Helse- og omsorgsdepartementet	Sentral helseforvaltning	Helsedirektoratet	Statens undersøkelseskommisjon for helse- og omsorgstjenesten	749	1	Driftsutgifter	-45427000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Kommunale helse- og omsorgstjenester	760	21	Spesielle driftsutgifter, kan nyttes under postene 70 og 71	-419911000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Kommunale helse- og omsorgstjenester	760	60	Kompetanse, rekruttering og innovasjon	-1267302000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Kommunale helse- og omsorgstjenester	760	61	Forebyggende helse- og omsorgstjenester	-486140000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Kommunale helse- og omsorgstjenester	760	62	Tilskudd til vertskommuner	-1011238000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Kommunale helse- og omsorgstjenester	760	63	Investeringstilskudd til heldøgns omsorgsplasser	-2323970000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Kommunale helse- og omsorgstjenester	760	64	Kompensasjon for renter og avdrag	-950300000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Kommunale helse- og omsorgstjenester	760	70	Tilskudd, kan nyttes under post 21	-376705000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Kommunale helse- og omsorgstjenester	760	71	Kompetanse-, forsknings- og rekrutteringstiltak, kan nyttes under post 21	-192368000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Psykisk helse, rus og vold	765	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 72	-193147000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Psykisk helse, rus og vold	765	60	Kommunale tjenester, kan overføres	-373812000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Psykisk helse, rus og vold	765	62	Rusarbeid, kan overføres	-483411000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Psykisk helse, rus og vold	765	71	Brukere og pårørende, kan overføres	-158283000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Psykisk helse, rus og vold	765	72	Frivillig arbeid mv., kan overføres, kan nyttes under post 21	-612737000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Psykisk helse, rus og vold	765	73	Utviklingstiltak mv.	-145869000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Psykisk helse, rus og vold	765	74	Kompetansesentre, kan overføres	-404875000
Utgift	Fastland	Helse- og omsorgsdepartementet	Helse- og omsorgstjenester i kommunene	Kommunale helse- og omsorgstjenester	Psykisk helse, rus og vold	765	75	Vold og traumatisk stress, kan overføres	-308459000
Utgift	Fastland	Helse- og omsorgsdepartementet	Tannhelse	Tannhelsetjenester	Tannhelsetjenester	770	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 70	-6255000
Utgift	Fastland	Helse- og omsorgsdepartementet	Tannhelse	Tannhelsetjenester	Tannhelsetjenester	770	70	Tilskudd, kan overføres, kan nyttes under post 21	-445204000
Utgift	Fastland	Helse- og omsorgsdepartementet	Kunnskap og kompetanse	Forskning	Forskning	780	70	Norges forskningsråd, kan overføres	-428812000
Utgift	Fastland	Helse- og omsorgsdepartementet	Kunnskap og kompetanse	Forskning	Forsøk og utvikling mv.	781	21	Spesielle driftsutgifter, kan nyttes under post 79	-17988000
Utgift	Fastland	Helse- og omsorgsdepartementet	Kunnskap og kompetanse	Forskning	Forsøk og utvikling mv.	781	79	Tilskudd, kan nyttes under post 21	-63952000
Utgift	Fastland	Helse- og omsorgsdepartementet	Kunnskap og kompetanse	Forskning	Personell	783	21	Spesielle driftsutgifter, kan nyttes under post 79	-45833000
Utgift	Fastland	Helse- og omsorgsdepartementet	Kunnskap og kompetanse	Forskning	Personell	783	61	Tilskudd til kommuner	-288915000
Utgift	Fastland	Helse- og omsorgsdepartementet	Kunnskap og kompetanse	Forskning	Personell	783	79	Andre tilskudd, kan nyttes under post 21	-28478000
Utgift	Fastland	Barne- og familiedepartementet	Administrasjon og forskning	Barne- og familiedepartementet	Barne- og familiedepartementet	800	1	Driftsutgifter	-172520000
Utgift	Fastland	Barne- og familiedepartementet	Administrasjon og forskning	Barne- og familiedepartementet	Barne- og familiedepartementet	800	21	Spesielle driftsutgifter	-12626000
Utgift	Fastland	Barne- og familiedepartementet	Administrasjon og forskning	Barne- og familiedepartementet	Barne- og familiedepartementet	800	70	Norges forskningsråd, kan overføres	-52500000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Tiltak mot vold og overgrep	840	21	Spesielle driftsutgifter, kan nyttes under post 70 og kap. 846, post 62	-27044000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Tiltak mot vold og overgrep	840	60	Tilskudd til oppgradering av krisesenterbygg	-6500000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Tiltak mot vold og overgrep	840	61	Tilskudd til incest- og voldtektssentre, overslagsbevilgning	-128057000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Tiltak mot vold og overgrep	840	70	Tilskudd til voldsforebyggende tiltak mv., kan nyttes under post 21 og post 61 og kap. 858, post 1	-158219000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Tiltak mot vold og overgrep	840	73	Tilskudd til senter for voldsutsatte barn	-40723000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Samliv og konfliktløsning	841	21	Spesielle driftsutgifter, meklingsgodtgjørelse, overslagsbevilgning	-17144000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Samliv og konfliktløsning	841	22	Opplæring, forskning, utvikling mv.	-6698000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Samliv og konfliktløsning	841	23	Refusjon av utgifter til DNA-analyser, overslagsbevilgning	-6229000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familievern	842	1	Driftsutgifter, kan nyttes under post 70	-423279000
